,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband
2021-01-05 00:00:00-05:00,116.51500000000001,15.829946666666666,155.14433333333332,125.28616666666667,104.81066666666668,99.50366666666667,284.72816666666665,108.03533333333333,252.89199999999997,486.40116666666665,120.805,18.299,165.06,137.689,108.301,104.237,328.502,110.265,265.53,511.092,120.805,18.299,165.06,137.689,108.301,104.237,328.502,110.265,265.53,511.092
2021-01-06 00:00:00-05:00,116.91533333333334,15.929613333333334,155.8756666666667,125.59483333333334,104.96666666666667,99.69266666666665,286.52850000000007,108.01233333333333,253.47,486.5045,121.275,18.067,165.721,137.633,108.135,105.005,331.837,110.132,265.919,510.813,121.275,18.067,165.721,137.633,108.135,105.005,331.837,110.132,265.919,510.813
2021-01-07 00:00:00-05:00,117.38033333333333,15.990446666666667,156.61266666666668,126.1605,105.11666666666666,100.014,288.4185,108.07833333333333,254.04033333333334,487.0705,122.55,17.944,166.572,137.495,108.165,106.549,334.954,110.47,266.679,509.626,122.55,17.944,166.572,137.495,108.165,106.549,334.954,110.47,266.679,509.626
2021-01-08 00:00:00-05:00,117.79833333333333,16.000613333333334,157.28699999999998,126.72116666666666,105.227,100.24266666666668,290.3635,108.21133333333334,254.507,487.80283333333335,123.961,17.932,168.056,137.454,108.341,107.647,337.83,110.92,267.556,508.43,123.961,17.932,168.056,137.454,108.341,107.647,337.83,110.92,267.556,508.43
2021-01-11 00:00:00-05:00,118.25766666666667,16.002613333333336,158.00733333333335,127.15316666666666,105.38899999999998,100.38333333333334,292.3758333333334,108.359,254.87433333333334,487.9411666666667,125.36,17.929,169.462,137.12,108.776,108.165,340.278,111.143,267.94,508.128,125.36,17.929,169.462,137.12,108.776,108.165,340.278,111.143,267.94,508.128
2021-01-12 00:00:00-05:00,118.68499999999999,16.015946666666665,158.90033333333332,127.56049666666667,105.55,100.49499999999999,294.12149999999997,108.39699999999999,255.1436666666667,487.7618333333333,126.292,17.918,171.786,136.707,109.288,108.535,342.747,111.174,268.154,508.439,126.292,17.918,171.786,136.707,109.288,108.535,342.747,111.174,268.154,508.439
2021-01-13 00:00:00-05:00,119.01966666666665,16.062946666666665,159.69833333333332,127.95483,105.80266666666667,100.57833333333335,295.77483333333333,108.52866666666667,255.40733333333336,487.5436666666667,127.173,17.837,172.709,136.591,110.296,108.781,344.955,111.622,268.236,508.752,127.173,17.837,172.709,136.591,110.296,108.781,344.955,111.622,268.236,508.752
2021-01-14 00:00:00-05:00,119.377,16.13628,160.239,128.16216333333332,106.057,100.69333333333333,297.43149999999997,108.58300000000001,255.50033333333334,487.01633333333336,127.804,17.775,173.366,136.572,110.98,109.084,346.167,111.729,268.276,509.814,127.804,17.775,173.366,136.572,110.98,109.084,346.167,111.729,268.276,509.814
2021-01-15 00:00:00-05:00,119.76733333333335,16.166946666666668,160.8,128.29516333333333,106.241,100.81666666666666,299.5731666666667,108.68785,255.6328333333333,486.2433333333334,128.348,17.739,173.26,136.496,111.406,109.46,348.105,111.982,268.239,511.308,128.348,17.739,173.26,136.496,111.406,109.46,348.105,111.982,268.239,511.308
2021-01-19 00:00:00-05:00,120.22633333333333,16.16311333333333,161.326,128.45783,106.49133333333333,100.88233333333332,301.8858333333334,108.85785000000001,255.83133333333333,485.303,128.91,17.737,173.247,136.409,112.056,109.578,350.591,112.408,268.252,512.63,128.91,17.737,173.247,136.409,112.056,109.578,350.591,112.408,268.252,512.63
2021-01-20 00:00:00-05:00,120.65866666666668,16.155446666666666,161.75,128.78216333333333,106.66966666666666,100.90900000000002,304.3991666666667,109.02685000000001,256.10133333333334,484.76300000000003,129.589,17.727,173.265,136.473,112.661,109.636,354.585,112.851,268.658,512.674,129.589,17.727,173.265,136.473,112.661,109.636,354.585,112.851,268.658,512.674
